n_capas,oculto,dropout,activacion,lr,lote,n_vecinos,h_pasado,horizonte,epocas,weight_decay,normalizacion,optimizador,dim_entrada,n_muestras,val_mse,nota_rollout,segundos
4,1024,0.0,silu,0.003,256,3,3,15,80,0.01,no,adamw,56,7671,0.82964,0.3508,14.9
3,512,0.0,gelu,0.005,256,3,3,15,120,0.01,no,adamw,56,7671,0.97454,0.275,25.4
3,1024,0.1,gelu,0.005,512,3,3,15,120,0.01,layernorm,adamw,56,7671,0.74907,0.3892,14.3
4,512,0.1,silu,0.003,256,3,3,15,120,0.01,no,adamw,56,7671,0.74587,0.4081,20.7
3,1024,0.1,gelu,0.002,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.76245,0.3771,16.9
4,512,0.1,silu,0.003,512,3,3,15,80,0.01,layernorm,adamw,56,7671,0.81709,0.4303,10.7
4,512,0.1,gelu,0.002,512,3,3,15,80,0.01,no,adamw,56,7671,0.83782,0.2759,10.0
3,1024,0.0,silu,0.003,512,3,3,15,120,0.01,layernorm,adamw,56,7671,0.98442,0.324,12.1
4,512,0.0,silu,0.003,256,3,3,15,120,0.01,layernorm,adamw,56,7671,0.66342,0.4948,21.6
3,1024,0.1,gelu,0.003,256,3,3,15,120,0.01,no,adamw,56,7671,0.83347,0.2453,15.2
4,512,0.1,gelu,0.008,256,3,3,15,80,0.01,no,adamw,56,7671,0.83445,0.2751,14.9
4,1024,0.0,silu,0.008,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.74172,0.3047,15.6
3,512,0.0,gelu,0.008,512,3,3,15,80,0.01,no,adamw,56,7671,0.98372,0.4227,8.5
4,512,0.1,gelu,0.002,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.85455,0.5817,21.6
4,1024,0.1,silu,0.002,512,3,3,15,80,0.01,no,adamw,56,7671,0.94127,0.5518,9.5
3,1024,0.1,silu,0.005,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.76646,0.4432,21.1
4,1024,0.1,silu,0.005,512,3,3,15,80,0.01,no,adamw,56,7671,1.14853,0.0066,12.2
3,512,0.0,silu,0.002,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.85227,0.2902,14.9
3,1024,0.1,silu,0.003,256,3,3,15,120,0.01,layernorm,adamw,56,7671,0.84607,0.3739,23.6
4,1024,0.0,gelu,0.008,512,3,3,15,120,0.01,layernorm,adamw,56,7671,0.97327,0.5008,16.8
4,512,0.0,gelu,0.005,512,3,3,15,120,0.01,layernorm,adamw,56,7671,0.80183,0.5527,13.1
3,1024,0.0,gelu,0.008,256,3,3,15,120,0.01,no,adamw,56,7671,1.07866,0.3965,17.7
3,512,0.1,silu,0.003,256,3,3,15,120,0.01,layernorm,adamw,56,7671,0.72321,0.7009,30.5
3,1024,0.1,gelu,0.008,512,3,3,15,120,0.01,layernorm,adamw,56,7671,0.85485,0.3478,14.9
4,512,0.0,gelu,0.002,256,3,3,15,80,0.01,no,adamw,56,7671,1.00782,0.3957,19.9
4,512,0.0,gelu,0.005,256,3,3,15,80,0.01,no,adamw,56,7671,0.94988,0.496,15.2
3,1024,0.1,silu,0.003,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.82987,0.5023,16.1
4,1024,0.1,gelu,0.008,256,3,3,15,80,0.01,layernorm,adamw,56,7671,0.70799,0.5435,22.7
3,1024,0.1,gelu,0.005,512,3,3,15,80,0.01,no,adamw,56,7671,0.96771,0.2575,9.7
3,1024,0.1,silu,0.003,512,3,3,15,120,0.01,no,adamw,56,7671,0.87462,0.4523,14.1
4,512,0.1,gelu,0.003,256,3,3,15,120,0.01,no,adamw,56,7671,0.76584,0.3797,20.5
