n_capas,oculto,dropout,activacion,lr,lote,n_vecinos,h_pasado,horizonte,epocas,weight_decay,normalizacion,optimizador,dim_entrada,n_muestras,val_mse,nota_rollout,segundos
4,256,0.1,silu,0.008,2048,2,3,15,40,0.0,layernorm,adamw,46,7671,0.84255,0.1143,2.4
3,512,0.1,relu,0.008,2048,2,3,15,40,0.0,no,adamw,46,7671,1.12126,0.0069,2.1
2,1024,0.0,relu,0.008,512,2,3,15,40,0.01,no,sgd,46,7671,1.03636,0.1005,2.9
3,256,0.1,silu,0.008,2048,2,3,15,80,0.01,no,adamw,46,7671,0.94737,0.4448,3.4
3,1024,0.1,relu,0.003,512,2,3,15,40,0.01,layernorm,adamw,46,7671,1.15926,0.0876,3.6
3,256,0.1,gelu,0.001,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.80953,0.4197,10.3
4,1024,0.1,gelu,0.008,2048,2,3,15,40,0.01,no,sgd,46,7671,1.29115,0.0,2.6
4,1024,0.1,silu,0.008,512,2,3,15,40,0.01,no,adamw,46,7671,0.86104,0.055,3.7
2,512,0.0,silu,0.001,512,2,3,15,40,0.0,no,sgd,46,7671,1.12109,0.0104,2.5
4,512,0.1,silu,0.003,512,2,3,15,80,0.01,layernorm,sgd,46,7671,0.90658,0.1196,7.2
3,1024,0.1,silu,0.008,2048,2,3,15,40,0.0,layernorm,adamw,46,7671,1.1019,0.0758,2.5
2,1024,0.0,silu,0.008,512,2,3,15,40,0.0,layernorm,adamw,46,7671,0.98888,0.2247,3.9
4,512,0.0,gelu,0.008,512,2,3,15,40,0.0,no,adamw,46,7671,1.11309,0.0909,3.9
4,512,0.1,silu,0.003,2048,2,3,15,40,0.01,no,adamw,46,7671,1.11333,0.0479,1.9
4,256,0.1,silu,0.008,2048,2,3,15,80,0.01,no,sgd,46,7671,1.2728,0.0,4.0
2,512,0.0,silu,0.008,2048,2,3,15,40,0.01,layernorm,adamw,46,7671,1.16449,0.1615,2.2
3,256,0.0,silu,0.003,512,2,3,15,80,0.0,no,adamw,46,7671,0.95628,0.513,9.4
2,512,0.0,gelu,0.003,2048,2,3,15,40,0.0,no,adamw,46,7671,1.12356,0.1592,2.0
4,1024,0.0,silu,0.001,512,2,3,15,80,0.01,no,adamw,46,7671,0.79978,0.2953,5.6
3,1024,0.0,silu,0.008,2048,2,3,15,80,0.01,layernorm,adamw,46,7671,0.89286,0.2341,4.4
4,1024,0.0,relu,0.008,512,2,3,15,40,0.01,no,adamw,46,7671,1.07733,0.1526,4.5
4,512,0.0,gelu,0.008,2048,2,3,15,80,0.0,layernorm,sgd,46,7671,1.10483,0.1218,3.4
4,256,0.1,relu,0.008,512,2,3,15,40,0.0,layernorm,adamw,46,7671,0.78453,0.1601,6.4
3,256,0.0,silu,0.003,2048,2,3,15,80,0.01,layernorm,adamw,46,7671,1.08293,0.0717,3.6
4,256,0.1,gelu,0.001,2048,2,3,15,80,0.01,layernorm,sgd,46,7671,1.18856,0.1561,4.6
2,256,0.0,gelu,0.003,512,2,3,15,80,0.0,layernorm,sgd,46,7671,1.00977,0.2009,8.1
4,1024,0.0,silu,0.001,512,2,3,15,40,0.01,no,adamw,46,7671,1.17312,0.5341,3.8
4,1024,0.1,gelu,0.001,512,2,3,15,40,0.01,no,adamw,46,7671,0.77773,0.4343,6.1
3,1024,0.0,gelu,0.008,512,2,3,15,40,0.01,layernorm,adamw,46,7671,0.99525,0.3091,5.5
3,512,0.1,relu,0.008,512,2,3,15,80,0.01,layernorm,sgd,46,7671,0.77485,0.2839,9.4
2,256,0.0,gelu,0.003,512,2,3,15,40,0.01,layernorm,sgd,46,7671,1.05998,0.1247,4.5
4,1024,0.0,silu,0.003,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.80659,0.3915,8.5
4,1024,0.0,gelu,0.008,2048,2,3,15,40,0.01,no,adamw,46,7671,1.3948,0.0093,2.7
3,256,0.0,silu,0.003,512,2,3,15,80,0.01,layernorm,sgd,46,7671,0.74978,0.3841,10.1
3,256,0.1,relu,0.001,2048,2,3,15,40,0.01,no,sgd,46,7671,1.76827,0.0015,1.9
2,256,0.0,gelu,0.001,512,2,3,15,40,0.0,layernorm,sgd,46,7671,1.10234,0.0931,4.3
4,512,0.1,relu,0.008,2048,2,3,15,40,0.01,no,adamw,46,7671,1.18258,0.1237,2.5
4,1024,0.0,relu,0.001,2048,2,3,15,40,0.01,no,adamw,46,7671,1.17338,0.005,3.6
3,1024,0.0,relu,0.003,512,2,3,15,40,0.0,layernorm,sgd,46,7671,1.0251,0.0881,4.7
2,256,0.0,relu,0.001,512,2,3,15,80,0.0,no,adamw,46,7671,1.15458,0.0573,7.5
4,1024,0.1,silu,0.008,512,2,3,15,40,0.0,layernorm,adamw,46,7671,1.06867,0.2597,4.5
2,1024,0.1,gelu,0.001,512,2,3,15,80,0.01,layernorm,adamw,46,7671,1.07329,0.1642,5.0
3,256,0.0,gelu,0.003,512,2,3,15,40,0.0,no,adamw,46,7671,1.1218,0.375,4.3
4,1024,0.1,relu,0.008,2048,2,3,15,40,0.01,no,sgd,46,7671,1.09426,0.1698,2.6
4,512,0.0,silu,0.008,2048,2,3,15,80,0.0,layernorm,sgd,46,7671,0.87594,0.1698,3.6
2,512,0.0,relu,0.003,2048,2,3,15,40,0.0,no,adamw,46,7671,1.1162,0.0877,1.3
3,256,0.0,silu,0.008,512,2,3,15,80,0.0,layernorm,adamw,46,7671,0.78846,0.5424,10.8
3,1024,0.1,relu,0.003,2048,2,3,15,80,0.0,no,sgd,46,7671,1.09869,0.0584,2.6
2,512,0.1,relu,0.001,2048,2,3,15,40,0.01,no,adamw,46,7671,1.13885,0.0346,1.8
4,1024,0.1,relu,0.008,2048,2,3,15,80,0.01,layernorm,adamw,46,7671,1.23867,0.2243,3.6
3,256,0.0,relu,0.001,2048,2,3,15,80,0.01,layernorm,adamw,46,7671,1.19912,0.1306,4.4
2,256,0.0,gelu,0.008,512,2,3,15,80,0.01,no,sgd,46,7671,0.93539,0.0263,7.9
2,1024,0.0,gelu,0.001,2048,2,3,15,80,0.01,layernorm,adamw,46,7671,1.1731,0.1818,3.2
4,1024,0.0,relu,0.008,512,2,3,15,80,0.0,layernorm,adamw,46,7671,1.06582,0.1223,9.8
2,512,0.0,silu,0.008,2048,2,3,15,80,0.0,layernorm,sgd,46,7671,1.11505,0.0566,2.7
3,256,0.0,relu,0.001,2048,2,3,15,40,0.0,layernorm,sgd,46,7671,1.18586,0.0436,2.1
3,512,0.0,gelu,0.003,2048,2,3,15,80,0.01,layernorm,sgd,46,7671,0.95996,0.1678,2.2
4,512,0.0,gelu,0.003,512,2,3,15,40,0.0,layernorm,sgd,46,7671,1.15693,0.0088,3.1
4,256,0.1,gelu,0.001,512,2,3,15,40,0.01,no,sgd,46,7671,2.92725,0.0,8.5
2,512,0.0,relu,0.003,2048,2,3,15,40,0.01,layernorm,sgd,46,7671,1.13548,0.0482,2.2
3,1024,0.0,gelu,0.008,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.80106,0.5681,6.7
4,512,0.0,gelu,0.001,512,2,3,15,80,0.0,layernorm,adamw,46,7671,0.85764,0.396,8.5
3,1024,0.0,relu,0.001,2048,2,3,15,40,0.0,no,adamw,46,7671,1.12,0.0117,3.5
2,256,0.1,silu,0.001,512,2,3,15,80,0.0,layernorm,sgd,46,7671,0.98429,0.2211,11.3
3,512,0.0,gelu,0.001,512,2,5,15,40,0.0,no,adamw,50,7671,1.12604,0.4405,4.4
2,512,0.0,silu,0.001,2048,2,5,15,40,0.01,layernorm,adamw,50,7671,1.08497,0.1315,2.5
3,512,0.0,relu,0.008,2048,2,5,15,80,0.01,layernorm,sgd,50,7671,1.04176,0.2626,3.0
3,1024,0.0,silu,0.003,512,2,5,15,40,0.01,layernorm,sgd,50,7671,1.04208,0.2881,4.7
2,256,0.0,relu,0.003,2048,2,5,15,40,0.0,no,sgd,50,7671,1.16292,0.0379,1.4
2,1024,0.0,relu,0.001,512,2,5,15,40,0.0,no,sgd,50,7671,1.13651,0.0561,2.3
2,512,0.1,relu,0.008,512,2,5,15,40,0.0,no,adamw,50,7671,1.08005,0.1444,3.6
3,256,0.1,relu,0.001,512,2,5,15,80,0.0,layernorm,adamw,50,7671,1.22803,0.0544,9.3
2,512,0.0,relu,0.008,2048,2,5,15,40,0.0,layernorm,adamw,50,7671,1.19718,0.1525,1.8
2,512,0.1,relu,0.001,2048,2,5,15,80,0.01,no,sgd,50,7671,1.1751,0.0091,3.4
2,1024,0.1,silu,0.003,2048,2,5,15,80,0.0,no,sgd,50,7671,1.11386,0.0132,4.0
3,512,0.1,gelu,0.001,512,2,5,15,80,0.0,no,sgd,50,7671,1.08975,0.0079,5.7
2,512,0.0,gelu,0.008,2048,2,5,15,80,0.0,layernorm,sgd,50,7671,1.13773,0.1805,2.3
3,1024,0.1,relu,0.001,512,2,5,15,40,0.01,no,adamw,50,7671,1.10401,0.0584,4.3
4,512,0.0,relu,0.003,2048,2,5,15,80,0.01,no,sgd,50,7671,1.17965,0.0123,2.7
3,256,0.1,silu,0.008,2048,2,5,15,40,0.01,layernorm,sgd,50,7671,0.82786,0.3031,2.0
2,1024,0.1,gelu,0.008,512,2,5,15,40,0.0,no,adamw,50,7671,1.07472,0.0992,3.5
3,512,0.0,gelu,0.001,512,2,5,15,80,0.01,no,adamw,50,7671,1.09055,0.0478,9.3
4,1024,0.0,relu,0.008,2048,2,5,15,40,0.01,no,sgd,50,7671,1.12855,0.0223,2.1
3,1024,0.0,relu,0.008,512,2,5,15,80,0.01,no,sgd,50,7671,0.92924,0.195,5.6
4,256,0.0,silu,0.003,512,2,5,15,80,0.0,layernorm,adamw,50,7671,0.82456,0.4958,8.7
2,1024,0.1,silu,0.003,512,2,5,15,40,0.0,no,sgd,50,7671,1.09502,0.0351,2.8
4,1024,0.0,silu,0.008,2048,2,5,15,80,0.01,layernorm,adamw,50,7671,1.20291,0.1339,3.8
3,1024,0.0,gelu,0.001,2048,2,5,15,80,0.0,no,sgd,50,7671,1.185,0.0057,3.0
4,1024,0.1,gelu,0.008,512,2,5,15,40,0.0,no,sgd,50,7671,1.06915,0.0142,3.9
4,512,0.0,silu,0.001,512,2,5,15,40,0.01,no,sgd,50,7671,1.33684,0.0,4.7
2,256,0.0,silu,0.003,512,2,5,15,40,0.0,no,sgd,50,7671,1.08584,0.1106,4.1
2,512,0.0,relu,0.003,2048,2,5,15,40,0.01,no,sgd,50,7671,1.13864,0.0541,1.8
4,1024,0.0,silu,0.001,2048,2,5,15,80,0.0,layernorm,sgd,50,7671,1.13856,0.1403,4.7
2,1024,0.0,relu,0.008,512,2,5,15,40,0.0,layernorm,adamw,50,7671,1.12812,0.233,4.3
4,512,0.1,relu,0.003,2048,2,5,15,40,0.01,layernorm,sgd,50,7671,1.11418,0.1072,2.1
2,512,0.0,relu,0.008,512,2,5,15,80,0.01,no,adamw,50,7671,1.15714,0.459,6.8
2,256,0.0,silu,0.003,2048,2,5,15,80,0.0,no,sgd,50,7671,1.10144,0.0111,2.7
2,512,0.0,silu,0.003,2048,2,5,15,40,0.0,layernorm,adamw,50,7671,1.07702,0.1198,1.8
4,1024,0.0,relu,0.003,512,2,5,15,80,0.01,layernorm,sgd,50,7671,0.85256,0.5221,8.3
3,512,0.0,gelu,0.001,2048,2,5,15,80,0.01,layernorm,adamw,50,7671,1.09774,0.1254,3.7
2,512,0.1,silu,0.008,512,2,5,15,80,0.01,layernorm,sgd,50,7671,0.80508,0.3264,8.3
3,1024,0.1,silu,0.003,512,2,5,15,40,0.01,no,sgd,50,7671,1.10767,0.01,3.9
4,1024,0.0,gelu,0.001,2048,2,5,15,40,0.01,layernorm,sgd,50,7671,1.15535,0.0437,2.9
3,512,0.0,gelu,0.003,2048,2,5,15,40,0.0,no,adamw,50,7671,1.14062,0.0215,2.4
4,1024,0.1,silu,0.008,2048,2,5,15,40,0.01,no,sgd,50,7671,1.28006,0.0001,3.0
2,1024,0.1,silu,0.008,2048,2,5,15,40,0.0,no,adamw,50,7671,1.03425,0.0754,2.1
3,512,0.1,gelu,0.001,512,2,5,15,80,0.0,no,adamw,50,7671,0.96992,0.5266,7.0
2,512,0.1,relu,0.001,512,2,5,15,80,0.01,layernorm,adamw,50,7671,1.01416,0.0935,9.3
3,512,0.0,relu,0.001,512,2,5,15,80,0.0,layernorm,sgd,50,7671,1.24744,0.0964,4.8
3,256,0.1,silu,0.001,512,2,5,15,80,0.0,no,adamw,50,7671,0.96375,0.2308,7.6
2,512,0.1,gelu,0.001,2048,2,5,15,80,0.0,no,adamw,50,7671,1.13397,0.0299,2.9
4,512,0.1,gelu,0.003,512,2,5,15,80,0.0,layernorm,sgd,50,7671,0.76389,0.4011,6.0
2,256,0.1,gelu,0.001,512,2,5,15,80,0.01,no,sgd,50,7671,1.07744,0.0095,7.0
2,256,0.0,silu,0.001,2048,2,5,15,80,0.01,no,sgd,50,7671,1.24815,0.0015,2.3
4,1024,0.0,silu,0.008,2048,2,5,15,80,0.0,no,adamw,50,7671,1.05585,0.1159,3.8
3,512,0.1,silu,0.008,2048,2,5,15,40,0.0,layernorm,adamw,50,7671,0.98671,0.2068,2.0
2,512,0.0,silu,0.003,512,2,5,15,40,0.01,layernorm,sgd,50,7671,0.97288,0.2738,3.1
4,1024,0.1,gelu,0.008,512,2,5,15,40,0.01,layernorm,sgd,50,7671,0.89717,0.1816,4.9
2,1024,0.0,relu,0.008,2048,2,5,15,80,0.0,no,sgd,50,7671,1.1197,0.0605,2.5
2,512,0.1,gelu,0.003,512,2,5,15,80,0.01,no,adamw,50,7671,0.97072,0.3467,6.4
2,512,0.0,relu,0.003,512,2,5,15,80,0.0,layernorm,adamw,50,7671,1.06815,0.0625,5.7
3,512,0.1,gelu,0.008,2048,2,5,15,40,0.0,no,sgd,50,7671,1.10957,0.0067,2.2
2,1024,0.0,gelu,0.008,512,2,5,15,80,0.0,no,sgd,50,7671,1.10542,0.0548,4.2
4,1024,0.0,relu,0.003,512,2,5,15,80,0.01,no,adamw,50,7671,1.01452,0.0646,6.0
3,512,0.0,silu,0.001,512,2,5,15,80,0.01,no,sgd,50,7671,1.11788,0.0022,5.4
2,1024,0.0,silu,0.008,2048,2,5,15,40,0.0,layernorm,adamw,50,7671,1.14013,0.2779,1.6
4,256,0.0,relu,0.003,512,2,5,15,40,0.0,layernorm,adamw,50,7671,0.94348,0.2571,7.8
2,512,0.0,gelu,0.008,512,2,5,15,40,0.0,no,adamw,50,7671,1.04095,0.1159,4.2
2,256,0.1,silu,0.003,512,2,5,15,40,0.01,no,sgd,50,7671,1.07939,0.0064,5.1
2,512,0.0,silu,0.008,2048,2,5,15,80,0.01,layernorm,adamw,50,7671,0.98112,0.2398,2.0
4,1024,0.1,gelu,0.003,2048,2,5,15,80,0.0,layernorm,adamw,50,7671,1.04577,0.3227,5.7
3,512,0.0,silu,0.008,2048,2,5,15,40,0.0,layernorm,adamw,50,7671,0.95473,0.0614,2.2
3,256,0.1,silu,0.001,2048,2,5,15,80,0.0,no,sgd,50,7671,1.32758,0.0013,4.1
3,1024,0.0,silu,0.001,512,2,5,15,40,0.01,no,sgd,50,7671,1.18868,0.0032,3.6
3,512,0.0,gelu,0.008,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.86458,0.3909,6.4
4,512,0.1,silu,0.008,2048,2,5,15,80,0.01,no,sgd,50,7671,1.27526,0.0,3.5
4,256,0.0,silu,0.001,512,2,5,15,80,0.01,no,sgd,50,7671,1.29662,0.0,7.2
3,512,0.1,gelu,0.008,512,2,5,15,40,0.01,no,sgd,50,7671,0.97677,0.0076,3.8
2,512,0.1,gelu,0.003,2048,2,5,15,80,0.0,no,adamw,50,7671,1.09458,0.0785,2.9
4,512,0.1,gelu,0.001,2048,2,10,15,80,0.01,no,sgd,60,7671,1.73265,0.0039,3.0
2,256,0.0,gelu,0.003,512,2,10,15,40,0.0,no,sgd,60,7671,1.13292,0.0383,3.1
4,1024,0.0,relu,0.003,2048,2,10,15,40,0.01,no,sgd,60,7671,1.26645,0.0098,2.5
4,1024,0.0,relu,0.001,2048,2,10,15,80,0.0,no,adamw,60,7671,1.13572,0.0197,4.4
3,1024,0.0,gelu,0.003,512,2,10,15,80,0.0,layernorm,sgd,60,7671,1.22528,0.2446,7.4
4,1024,0.0,silu,0.003,512,2,10,15,40,0.01,no,sgd,60,7671,1.27448,0.027,4.6
4,256,0.1,relu,0.003,512,2,10,15,40,0.0,layernorm,adamw,60,7671,0.97606,0.251,8.4
3,512,0.0,gelu,0.003,2048,2,10,15,40,0.0,no,sgd,60,7671,1.2566,0.0009,2.7
3,1024,0.1,gelu,0.001,2048,2,10,15,80,0.01,no,adamw,60,7671,1.15176,0.1055,5.0
3,512,0.0,relu,0.001,512,2,10,15,40,0.0,no,adamw,60,7671,1.24187,0.0216,3.3
3,512,0.1,relu,0.008,2048,2,10,15,40,0.01,layernorm,sgd,60,7671,1.1706,0.1744,1.6
4,512,0.1,gelu,0.008,512,2,10,15,80,0.01,layernorm,adamw,60,7671,1.17759,0.3175,8.0
3,256,0.0,silu,0.001,512,2,10,15,40,0.01,no,adamw,60,7671,1.16983,0.0777,4.7
4,512,0.0,gelu,0.003,2048,2,10,15,40,0.01,no,adamw,60,7671,1.05818,0.1345,2.4
4,1024,0.1,gelu,0.003,512,2,10,15,40,0.01,no,sgd,60,7671,1.22785,0.0038,4.4
2,512,0.0,relu,0.003,512,2,10,15,80,0.01,no,sgd,60,7671,1.10772,0.0815,5.4
2,512,0.1,gelu,0.003,2048,2,10,15,40,0.01,layernorm,adamw,60,7671,1.1538,0.1984,1.8
3,256,0.0,silu,0.008,512,2,10,15,40,0.0,layernorm,adamw,60,7671,1.10838,0.2977,5.9
2,256,0.1,gelu,0.008,2048,2,10,15,80,0.01,no,sgd,60,7671,1.09735,0.0157,2.2
2,512,0.0,gelu,0.008,2048,2,10,15,40,0.01,no,adamw,60,7671,1.16465,0.0406,1.7
2,1024,0.0,silu,0.003,512,2,10,15,40,0.0,no,sgd,60,7671,1.17292,0.0374,3.4
2,512,0.1,relu,0.008,2048,2,10,15,80,0.0,layernorm,adamw,60,7671,1.15097,0.12,3.8
4,512,0.0,silu,0.001,512,2,10,15,80,0.0,layernorm,sgd,60,7671,1.14341,0.1818,6.4
4,1024,0.1,gelu,0.003,512,2,10,15,80,0.0,no,adamw,60,7671,1.02555,0.0058,7.1
3,256,0.0,gelu,0.008,512,2,10,15,80,0.0,layernorm,sgd,60,7671,1.10951,0.2374,14.0
4,256,0.0,gelu,0.008,512,2,10,15,40,0.01,no,adamw,60,7671,1.00325,0.4358,7.8
4,512,0.0,gelu,0.001,512,2,10,15,40,0.01,layernorm,sgd,60,7671,1.29537,0.1953,5.0
4,1024,0.0,silu,0.001,512,2,10,15,80,0.0,no,adamw,60,7671,0.93873,0.1328,5.6
2,256,0.1,gelu,0.008,2048,2,10,15,80,0.01,layernorm,sgd,60,7671,1.02503,0.2383,3.2
2,256,0.1,gelu,0.008,2048,2,10,15,40,0.01,layernorm,sgd,60,7671,1.04433,0.199,1.6
4,512,0.0,gelu,0.008,512,2,10,15,80,0.01,layernorm,sgd,60,7671,0.82,0.0342,8.3
2,256,0.1,relu,0.008,512,2,10,15,40,0.0,no,adamw,60,7671,1.15522,0.3215,4.1
4,1024,0.0,relu,0.008,2048,2,10,15,80,0.0,layernorm,sgd,60,7671,2.93963,0.005,6.5
4,256,0.1,silu,0.001,2048,2,10,15,40,0.0,no,sgd,60,7671,2.96929,0.0004,3.4
2,1024,0.1,relu,0.003,2048,2,10,15,80,0.0,no,adamw,60,7671,1.21703,0.0865,2.8
4,512,0.0,silu,0.001,2048,2,10,15,40,0.0,layernorm,adamw,60,7671,1.09369,0.1815,2.5
3,512,0.1,gelu,0.003,2048,2,10,15,40,0.0,no,sgd,60,7671,1.25941,0.0,2.4
2,256,0.1,relu,0.001,512,2,10,15,80,0.0,layernorm,adamw,60,7671,1.17908,0.1777,9.2
2,1024,0.0,relu,0.001,512,2,10,15,80,0.01,no,adamw,60,7671,1.18905,0.0959,5.6
2,256,0.0,relu,0.001,512,2,10,15,40,0.0,no,sgd,60,7671,1.20519,0.0856,3.8
2,1024,0.1,silu,0.001,512,2,10,15,40,0.0,layernorm,adamw,60,7671,1.14318,0.2199,3.8
4,512,0.0,relu,0.008,512,2,10,15,40,0.0,no,sgd,60,7671,1.15538,0.1304,3.8
2,512,0.0,relu,0.001,2048,2,10,15,80,0.01,layernorm,sgd,60,7671,1.22647,0.0761,2.1
4,256,0.0,gelu,0.001,2048,2,10,15,80,0.0,layernorm,adamw,60,7671,1.39462,0.2086,4.1
4,1024,0.0,gelu,0.001,2048,2,10,15,40,0.0,no,sgd,60,7671,2.66183,0.0,2.9
2,512,0.0,silu,0.008,2048,2,10,15,40,0.01,no,sgd,60,7671,1.18278,0.0068,1.5
4,256,0.1,relu,0.003,2048,2,10,15,80,0.01,no,sgd,60,7671,1.21754,0.0053,3.4
4,256,0.1,relu,0.001,2048,2,10,15,80,0.01,no,adamw,60,7671,1.10867,0.0661,2.7
4,256,0.1,relu,0.008,512,2,10,15,40,0.0,layernorm,sgd,60,7671,1.15992,0.0167,5.9
3,1024,0.0,silu,0.001,2048,2,10,15,40,0.0,layernorm,adamw,60,7671,1.12922,0.2104,2.5
2,256,0.1,gelu,0.008,2048,2,10,15,80,0.01,no,adamw,60,7671,0.96977,0.3312,2.1
4,256,0.0,silu,0.003,512,2,10,15,80,0.01,no,sgd,60,7671,1.26678,0.0036,10.8
2,1024,0.0,silu,0.008,512,2,10,15,80,0.0,no,sgd,60,7671,1.0999,0.1134,6.2
3,1024,0.1,relu,0.003,2048,2,10,15,80,0.0,no,sgd,60,7671,1.18724,0.0529,3.4
2,512,0.1,relu,0.001,512,2,10,15,80,0.0,no,sgd,60,7671,1.16603,0.0714,4.9
4,512,0.0,relu,0.008,2048,2,10,15,40,0.01,no,adamw,60,7671,1.25604,0.0803,1.9
4,256,0.0,silu,0.008,2048,2,10,15,80,0.01,no,sgd,60,7671,1.33894,0.0,3.1
4,512,0.0,relu,0.001,512,2,10,15,40,0.0,no,sgd,60,7671,1.21656,0.0088,3.5
3,256,0.1,gelu,0.003,2048,2,10,15,40,0.01,layernorm,sgd,60,7671,1.07056,0.2292,1.9
3,512,0.1,gelu,0.001,512,2,10,15,80,0.0,no,adamw,60,7671,1.06318,0.3881,6.2
3,512,0.0,relu,0.003,512,2,10,15,40,0.01,no,sgd,60,7671,1.15809,0.0452,3.1
2,512,0.0,gelu,0.001,512,2,10,15,80,0.0,no,sgd,60,7671,1.15364,0.0578,5.3
3,256,0.1,relu,0.003,512,2,10,15,40,0.0,layernorm,sgd,60,7671,0.96416,0.3396,4.4
4,512,0.1,relu,0.003,512,2,10,15,80,0.0,no,sgd,60,7671,1.13805,0.0824,6.0
2,256,0.1,gelu,0.003,2048,2,10,15,40,0.01,no,sgd,60,7671,1.25846,0.0025,1.5
4,512,0.1,silu,0.003,512,2,10,15,40,0.01,no,adamw,60,7671,0.99245,0.0114,5.3
2,1024,0.0,silu,0.003,512,2,10,15,80,0.0,layernorm,adamw,60,7671,1.10577,0.4799,5.6
4,256,0.0,silu,0.001,512,2,10,15,40,0.0,layernorm,sgd,60,7671,1.29986,0.1608,6.9
4,512,0.0,silu,0.008,2048,2,10,15,80,0.01,layernorm,adamw,60,7671,1.01679,0.1166,3.8
2,1024,0.0,silu,0.008,512,2,10,15,40,0.0,layernorm,adamw,60,7671,0.98702,0.2717,5.3
2,512,0.1,silu,0.008,512,2,10,15,80,0.01,layernorm,adamw,60,7671,1.03946,0.1147,5.5
2,1024,0.0,relu,0.001,2048,2,10,15,80,0.0,no,adamw,60,7671,1.14773,0.1578,2.3
3,256,0.1,relu,0.008,512,2,10,15,80,0.0,layernorm,sgd,60,7671,0.98812,0.1889,8.9
3,1024,0.1,relu,0.003,2048,2,10,15,40,0.01,no,adamw,60,7671,1.18236,0.0804,3.1
4,256,0.0,relu,0.008,512,2,10,15,80,0.0,no,adamw,60,7671,1.01452,0.0837,9.7
4,1024,0.1,gelu,0.001,2048,2,10,15,80,0.01,layernorm,sgd,60,7671,1.05226,0.1648,3.4
4,512,0.0,relu,0.003,2048,2,10,15,40,0.0,no,adamw,60,7671,1.09186,0.0832,2.3
4,1024,0.0,relu,0.003,2048,2,10,15,40,0.0,layernorm,sgd,60,7671,1.2475,0.1439,2.4
2,512,0.0,relu,0.001,512,2,3,20,80,0.01,no,sgd,46,7671,1.12346,0.1177,5.8
3,256,0.1,silu,0.001,512,2,3,20,40,0.0,layernorm,sgd,46,7671,1.04657,0.1674,5.2
3,1024,0.0,gelu,0.003,512,2,3,20,80,0.0,layernorm,adamw,46,7671,0.95129,0.5302,7.1
4,512,0.0,relu,0.008,512,2,3,20,80,0.0,layernorm,sgd,46,7671,1.0715,0.3034,6.3
3,512,0.1,silu,0.001,512,2,3,20,80,0.01,layernorm,adamw,46,7671,0.91999,0.3727,6.3
3,256,0.1,relu,0.003,512,2,3,20,40,0.01,layernorm,sgd,46,7671,1.08118,0.2702,4.7
3,1024,0.1,silu,0.001,512,2,3,20,40,0.0,no,sgd,46,7671,1.17493,0.0107,5.7
2,256,0.1,gelu,0.001,2048,2,3,20,80,0.01,no,sgd,46,7671,1.24088,0.0006,2.5
2,512,0.1,gelu,0.001,512,2,3,20,80,0.01,layernorm,adamw,46,7671,1.10989,0.2492,9.8
4,512,0.1,silu,0.001,512,2,3,20,80,0.0,layernorm,adamw,46,7671,0.94586,0.3639,11.8
3,512,0.1,relu,0.008,512,2,3,20,40,0.01,layernorm,sgd,46,7671,0.83464,0.1602,6.5
3,1024,0.1,relu,0.003,512,2,3,20,80,0.01,layernorm,sgd,46,7671,0.85531,0.3462,7.1
4,512,0.0,gelu,0.008,512,2,3,20,40,0.0,layernorm,sgd,46,7671,1.04142,0.0818,4.2
3,1024,0.1,relu,0.008,512,2,3,20,80,0.0,layernorm,sgd,46,7671,1.17373,0.1454,5.7
2,1024,0.1,gelu,0.003,512,2,3,20,80,0.01,layernorm,adamw,46,7671,1.0811,0.4481,6.4
2,512,0.1,relu,0.001,2048,2,3,20,80,0.01,layernorm,adamw,46,7671,1.07204,0.2154,2.1
2,512,0.1,silu,0.003,512,2,3,20,80,0.0,no,adamw,46,7671,1.07524,0.1634,5.5
4,512,0.0,silu,0.008,512,2,3,20,80,0.0,layernorm,sgd,46,7671,0.81758,0.2711,5.7
3,256,0.1,relu,0.001,512,2,3,20,40,0.0,no,adamw,46,7671,1.12328,0.1937,3.6
3,256,0.0,silu,0.003,512,2,3,20,80,0.0,no,adamw,46,7671,1.10589,0.5465,8.1
4,256,0.1,gelu,0.001,512,2,3,20,80,0.0,no,sgd,46,7671,1.14233,0.0514,7.3
3,256,0.1,gelu,0.003,2048,2,3,20,80,0.01,layernorm,adamw,46,7671,0.96901,0.2298,3.3
2,512,0.0,relu,0.001,2048,2,3,20,80,0.01,layernorm,sgd,46,7671,1.21688,0.0346,2.7
4,256,0.0,gelu,0.008,512,2,3,20,80,0.0,layernorm,adamw,46,7671,0.9416,0.2694,9.1
3,512,0.1,relu,0.008,512,2,3,20,80,0.01,no,sgd,46,7671,1.00348,0.2324,6.2
2,256,0.1,silu,0.003,2048,2,3,20,80,0.01,no,adamw,46,7671,1.19622,0.0366,2.2
4,256,0.1,gelu,0.003,512,2,3,20,80,0.0,no,sgd,46,7671,1.1405,0.0308,10.0
3,1024,0.1,relu,0.003,2048,2,3,20,80,0.0,layernorm,sgd,46,7671,1.14347,0.1609,3.0
3,256,0.1,gelu,0.003,512,2,3,20,80,0.01,layernorm,adamw,46,7671,0.88466,0.4842,9.7
